generation,best_fitness,mean_fitness,neuron_count,synapse_count
1374,-0.573363,0,13,31
1375,-0.573248,0,13,31
1376,-0.572979,0,13,31
1377,-0.572887,0,13,31
1378,-0.572704,0,13,31
1379,-0.572694,0,13,31
1380,-0.572682,0,13,31
1381,-0.572663,0,13,31
1382,-0.572641,0,13,31
1383,-0.572613,0,13,31
1384,-0.572572,0,13,31
1385,-0.572511,0,13,31
1386,-0.572511,0,13,32
1387,-0.572086,0,13,32
1388,-0.572086,0,13,32
1389,-0.572086,0,13,32
1390,-0.572086,0,13,32
1391,-0.572079,0,13,32
1392,-0.572069,0,13,32
1393,-0.572058,0,13,32
1394,-0.572022,0,13,32
1395,-0.571971,0,13,32
1396,-0.571931,0,13,32
1397,-0.571931,0,13,32
1398,-0.571931,0,13,32
1399,-0.571925,0,13,32
1400,-0.571912,0,13,32
1401,-0.571884,0,13,32
1402,-0.57186,0,13,32
1403,-0.57186,0,13,32
1404,-0.57186,0,13,32
1405,-0.57186,0,13,32
1406,-0.57186,0,13,32
1407,-0.571768,0,13,32
1408,-0.571768,0,13,32
1409,-0.571768,0,13,32
1410,-0.571768,0,13,32
1411,-0.571768,0,13,33
1412,-0.571762,0,13,33
1413,-0.571761,0,13,33
1414,-0.571718,0,13,33
1415,-0.5717,0,13,33
1416,-0.571674,0,13,33
1417,-0.571596,0,13,33
1418,-0.571278,0,13,33
1419,-0.570689,0,13,33
1420,-0.570067,0,13,33
1421,-0.569609,0,13,33
1422,-0.569609,0,13,33
1423,-0.569609,0,13,33
1424,-0.569448,0,13,33
1425,-0.569448,0,13,33
1426,-0.56927,0,13,33
1427,-0.56927,0,13,33
1428,-0.569254,0,13,33
1429,-0.569234,0,13,33
1430,-0.569209,0,13,33
1431,-0.569209,0,13,33
1432,-0.569181,0,13,33
1433,-0.569181,0,13,33
1434,-0.569176,0,13,33
1435,-0.569167,0,13,33
1436,-0.56915,0,13,33
1437,-0.569144,0,13,33
1438,-0.569102,0,13,33
1439,-0.569073,0,13,33
1440,-0.569072,0,13,33
1441,-0.569055,0,13,33
1442,-0.569047,0,13,33
1443,-0.569047,0,13,33
1444,-0.568942,0,13,33
1445,-0.568942,0,13,33
1446,-0.568911,0,13,33
1447,-0.568911,0,13,33
1448,-0.568911,0,13,33
1449,-0.568911,0,13,33
1450,-0.568911,0,13,33
1451,-0.568911,0,13,33
1452,-0.568905,0,13,33
1453,-0.568902,0,13,33
1454,-0.568827,0,13,33
1455,-0.568748,0,13,33
1456,-0.568737,0,13,33
1457,-0.568723,0,13,33
1458,-0.56872,0,13,33
1459,-0.56872,0,13,33
1460,-0.568708,0,13,33
1461,-0.568696,0,13,33
1462,-0.568686,0,13,33
1463,-0.568686,0,13,33
1464,-0.568686,0,13,33
1465,-0.568686,0,14,35
1466,-0.568665,0,14,35
1467,-0.568636,0,14,35
1468,-0.568594,0,14,35
1469,-0.568585,0,14,35
1470,-0.568464,0,14,35
1471,-0.568004,0,14,35
