generation,best_fitness,mean_fitness,neuron_count,synapse_count
2299,0.99663,0,12,33
2300,0.99663,0,12,33
2301,0.99663,0,12,33
2302,0.99663,0,12,33
2303,0.99663,0,12,33
2304,0.99663,0,12,33
2305,0.99663,0,12,33
2306,0.99663,0,12,33
2307,0.99663,0,12,33
2308,0.99663,0,12,33
2309,0.99663,0,12,33
2310,0.99663,0,12,33
2311,0.996631,0,12,33
2312,0.996631,0,12,33
2313,0.996631,0,12,33
2314,0.996631,0,12,33
2315,0.996631,0,12,33
2316,0.996631,0,12,33
2317,0.996631,0,12,33
2318,0.996631,0,12,33
2319,0.996631,0,12,33
2320,0.996631,0,12,33
2321,0.996631,0,12,33
2322,0.996631,0,12,33
2323,0.996631,0,12,33
2324,0.996632,0,12,33
2325,0.996632,0,12,33
2326,0.996632,0,12,33
2327,0.996632,0,12,33
2328,0.996632,0,12,33
2329,0.996632,0,12,33
2330,0.996632,0,12,33
2331,0.996632,0,12,33
2332,0.996632,0,12,33
2333,0.996632,0,12,33
2334,0.996632,0,12,33
2335,0.996632,0,12,33
2336,0.996632,0,12,33
2337,0.996632,0,12,33
2338,0.996632,0,12,33
2339,0.996632,0,12,33
2340,0.996632,0,12,33
2341,0.996632,0,12,33
2342,0.996632,0,12,33
2343,0.996632,0,12,33
2344,0.996632,0,12,33
2345,0.996632,0,12,33
2346,0.996632,0,12,33
2347,0.996632,0,12,33
2348,0.996632,0,12,33
2349,0.996632,0,12,33
2350,0.996632,0,12,33
2351,0.996632,0,12,33
2352,0.996632,0,12,33
2353,0.996632,0,12,33
2354,0.996632,0,12,33
2355,0.996632,0,12,33
2356,0.996632,0,12,33
2357,0.996632,0,12,33
2358,0.996632,0,12,33
2359,0.996632,0,12,33
2360,0.996632,0,12,33
2361,0.996632,0,12,33
2362,0.996632,0,12,33
2363,0.996632,0,12,33
2364,0.996632,0,12,33
2365,0.996632,0,12,33
2366,0.996632,0,12,33
2367,0.996632,0,12,33
2368,0.996632,0,12,33
2369,0.996632,0,12,33
2370,0.996632,0,12,33
2371,0.996632,0,12,33
2372,0.996632,0,12,33
2373,0.996632,0,12,33
2374,0.996632,0,12,33
2375,0.996632,0,12,33
2376,0.996632,0,12,33
2377,0.996632,0,12,33
2378,0.996632,0,12,33
2379,0.996632,0,12,33
2380,0.996632,0,12,33
2381,0.996632,0,12,33
2382,0.996632,0,12,33
2383,0.996632,0,12,33
2384,0.996632,0,12,33
2385,0.996632,0,12,33
2386,0.996632,0,12,33
2387,0.996632,0,12,33
2388,0.996633,0,12,33
2389,0.996633,0,12,33
2390,0.996633,0,12,33
2391,0.996633,0,12,33
2392,0.996633,0,12,33
2393,0.996633,0,12,33
2394,0.996633,0,12,33
2395,0.996633,0,12,33
2396,0.996634,0,12,33
2397,0.996634,0,12,33
2398,0.996634,0,12,33
2399,0.996635,0,12,33
2400,0.996636,0,12,33
2401,0.996636,0,12,33
2402,0.996636,0,12,33
2403,0.996637,0,12,33
2404,0.996637,0,12,33
2405,0.996637,0,12,33
2406,0.996637,0,12,33
2407,0.996637,0,12,33
2408,0.996637,0,12,33
2409,0.996645,0,12,33
2410,0.996651,0,12,33
2411,0.996653,0,12,33
2412,0.996654,0,12,33
2413,0.996654,0,12,33
2414,0.996654,0,12,33
2415,0.996654,0,12,33
2416,0.996654,0,12,33
2417,0.996654,0,12,33
2418,0.996654,0,12,33
2419,0.996654,0,12,33
2420,0.996654,0,12,33
2421,0.996654,0,12,33
2422,0.996654,0,12,33
2423,0.996654,0,12,33
2424,0.996654,0,12,33
2425,0.996654,0,12,33
2426,0.996654,0,12,33
2427,0.996654,0,12,33
2428,0.996655,0,12,33
2429,0.996655,0,12,33
2430,0.996655,0,12,33
2431,0.996655,0,12,33
2432,0.996655,0,12,33
2433,0.996655,0,12,33
2434,0.996655,0,12,33
2435,0.996655,0,12,33
2436,0.996655,0,12,33
2437,0.996656,0,13,35
2438,0.996656,0,13,35
2439,0.996666,0,13,35
2440,0.996668,0,13,35
2441,0.99667,0,13,35
2442,0.99667,0,13,35
2443,0.996671,0,13,35
2444,0.996672,0,13,35
2445,0.996672,0,13,35
2446,0.996672,0,13,35
2447,0.996672,0,13,35
2448,0.996672,0,13,35
2449,0.996673,0,13,35
2450,0.996673,0,13,35
2451,0.996673,0,13,35
2452,0.996673,0,13,35
2453,0.996673,0,13,35
2454,0.996673,0,13,35
2455,0.996673,0,13,35
2456,0.996673,0,13,35
2457,0.996673,0,13,35
2458,0.996673,0,13,35
2459,0.996673,0,13,35
2460,0.996673,0,13,35
2461,0.996673,0,13,35
2462,0.996674,0,13,35
2463,0.996674,0,13,35
2464,0.996674,0,13,35
2465,0.996674,0,12,33
2466,0.996674,0,12,33
2467,0.996674,0,12,33
2468,0.996674,0,12,33
2469,0.996674,0,12,33
2470,0.996674,0,12,33
2471,0.996674,0,12,33
2472,0.996674,0,12,33
2473,0.996674,0,12,33
2474,0.996674,0,12,33
2475,0.996674,0,12,33
2476,0.996674,0,12,33
2477,0.996674,0,12,33
2478,0.996674,0,12,33
2479,0.996674,0,12,33
2480,0.996674,0,12,33
2481,0.996674,0,12,33
2482,0.996674,0,12,33
2483,0.996674,0,12,33
2484,0.996674,0,12,33
2485,0.996675,0,12,33
2486,0.996677,0,12,33
2487,0.996677,0,12,33
2488,0.996679,0,12,33
2489,0.996682,0,12,33
2490,0.996682,0,12,33
2491,0.996682,0,12,33
2492,0.996682,0,12,33
2493,0.996682,0,12,33
2494,0.996682,0,12,33
2495,0.996682,0,12,33
2496,0.996682,0,12,33
2497,0.996682,0,12,33
2498,0.996682,0,12,33
2499,0.996682,0,12,33
2500,0.996682,0,12,33
2501,0.996682,0,12,33
2502,0.996683,0,12,33
2503,0.996683,0,12,33
2504,0.996683,0,12,33
2505,0.996683,0,12,33
2506,0.996683,0,12,33
2507,0.996685,0,12,33
2508,0.996687,0,12,33
2509,0.996687,0,12,33
2510,0.996687,0,12,33
2511,0.996687,0,12,33
2512,0.996687,0,12,33
2513,0.996687,0,12,33
2514,0.996687,0,12,33
2515,0.996687,0,12,33
2516,0.996687,0,12,33
2517,0.996687,0,12,33
2518,0.996687,0,12,33
2519,0.996687,0,12,33
2520,0.996687,0,12,33
2521,0.996687,0,12,33
2522,0.996687,0,12,33
2523,0.996688,0,12,33
2524,0.996688,0,12,33
2525,0.996688,0,12,33
2526,0.996688,0,12,33
2527,0.996688,0,12,33
2528,0.996688,0,12,33
2529,0.996689,0,12,33
2530,0.996689,0,12,33
2531,0.99669,0,12,33
2532,0.996691,0,12,33
2533,0.996691,0,12,33
2534,0.996692,0,12,33
2535,0.996692,0,12,33
2536,0.996692,0,12,33
2537,0.996692,0,12,33
2538,0.996693,0,12,33
2539,0.996693,0,12,33
2540,0.996693,0,12,33
2541,0.996699,0,12,33
2542,0.996699,0,12,33
2543,0.996699,0,12,33
2544,0.996699,0,12,33
2545,0.996699,0,12,33
2546,0.996699,0,12,33
2547,0.9967,0,12,33
2548,0.9967,0,12,33
2549,0.9967,0,13,36
2550,0.996701,0,13,36
2551,0.996701,0,13,36
2552,0.996701,0,13,36
2553,0.996701,0,13,36
2554,0.996702,0,13,36
2555,0.996702,0,13,36
2556,0.996702,0,13,36
2557,0.996702,0,13,36
2558,0.996702,0,13,36
2559,0.996703,0,13,36
2560,0.996703,0,13,36
2561,0.996703,0,13,36
2562,0.996703,0,13,36
2563,0.996703,0,13,36
2564,0.996704,0,13,36
2565,0.996704,0,13,36
2566,0.996704,0,13,36
2567,0.996704,0,13,36
2568,0.996704,0,13,36
2569,0.996705,0,13,36
2570,0.996705,0,13,36
2571,0.996706,0,13,36
2572,0.996707,0,13,36
2573,0.996707,0,13,36
2574,0.996708,0,13,36
2575,0.996709,0,13,36
2576,0.99671,0,13,36
2577,0.99671,0,13,37
2578,0.99671,0,13,37
2579,0.996711,0,13,37
2580,0.996711,0,13,37
2581,0.996711,0,13,37
2582,0.996712,0,13,37
2583,0.996713,0,13,37
2584,0.996713,0,13,37
2585,0.996714,0,13,37
2586,0.996714,0,13,37
2587,0.996714,0,13,37
2588,0.996716,0,13,37
2589,0.996717,0,13,37
2590,0.996719,0,13,37
2591,0.99672,0,13,37
2592,0.99672,0,13,37
2593,0.996721,0,13,37
2594,0.996722,0,13,37
2595,0.996722,0,13,37
2596,0.996722,0,13,37
2597,0.996722,0,13,37
2598,0.996723,0,13,37
2599,0.996723,0,13,37
2600,0.996723,0,13,37
2601,0.996723,0,13,37
2602,0.996723,0,13,37
2603,0.996723,0,13,37
